DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.706143	70	6	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.706321	70	6	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.706375	70	6	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.706589	70	6	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.706643	70	6	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.706821	70	6	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.706857	70	6	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.707089	70	7	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.707125	70	7	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.707321	70	7	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.707375	70	7	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.707589	70	7	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.707661	70	7	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.707821	70	7	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.707875	70	7	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.708089	70	8	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.708125	70	8	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.708321	70	8	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.708339	70	8	1	4	1	1	1	0	983	17	0	11.1352 	1	0.00388588
DL	0.708589	70	8	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.708643	70	8	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.708821	70	8	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.708893	70	8	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.709089	70	9	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.709107	70	9	0	5	1	1	1	0	983	17	1	11.1352 	0	0
UL	0.709179	70	9	0	6	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.709321	70	9	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.709357	70	9	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.709589	70	9	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.709625	70	9	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.709821	70	9	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.709857	70	9	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.710089	71	0	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.710143	71	0	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.710321	71	0	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.710375	71	0	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.710589	71	0	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.710661	71	0	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.710821	71	0	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.710875	71	0	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.711089	71	1	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.711125	71	1	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.711321	71	1	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.711339	71	1	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.711589	71	1	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.711643	71	1	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.711821	71	1	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.711893	71	1	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.712089	71	2	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.712179	71	2	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.712321	71	2	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.712357	71	2	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.712589	71	2	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.712625	71	2	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.712821	71	2	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.712857	71	2	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.713089	71	3	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.713143	71	3	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.713321	71	3	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.713375	71	3	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.713589	71	3	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.713661	71	3	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.713821	71	3	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.713875	71	3	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.714089	71	4	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.714125	71	4	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.714321	71	4	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.714339	71	4	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.714589	71	4	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.714643	71	4	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.714821	71	4	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.714893	71	4	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.715089	71	5	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.715179	71	5	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.715321	71	5	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.715357	71	5	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.715589	71	5	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.715625	71	5	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.715821	71	5	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.715857	71	5	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.716089	71	6	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.716143	71	6	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.716321	71	6	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.716375	71	6	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.716589	71	6	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.716661	71	6	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.716821	71	6	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.716875	71	6	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.717089	71	7	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.717125	71	7	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.717321	71	7	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.717339	71	7	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.717589	71	7	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.717643	71	7	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.717821	71	7	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.717893	71	7	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.718089	71	8	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.718179	71	8	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.718321	71	8	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.718357	71	8	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.718589	71	8	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.718625	71	8	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.718821	71	8	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.718857	71	8	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.719089	71	9	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.719143	71	9	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.719321	71	9	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.719375	71	9	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.719589	71	9	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.719661	71	9	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.719821	71	9	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.719875	71	9	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.720089	72	0	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.720125	72	0	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.720321	72	0	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.720339	72	0	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.720589	72	0	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.720643	72	0	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.720821	72	0	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.720893	72	0	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.721089	72	1	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.721179	72	1	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.721321	72	1	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.721357	72	1	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.721589	72	1	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.721625	72	1	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.721821	72	1	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.721857	72	1	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.722089	72	2	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.722143	72	2	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.722321	72	2	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.722375	72	2	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.722589	72	2	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.722661	72	2	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.722821	72	2	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.722875	72	2	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.723089	72	3	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.723125	72	3	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.723321	72	3	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.723339	72	3	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.723589	72	3	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.723643	72	3	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.723821	72	3	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.723893	72	3	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.724089	72	4	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.724179	72	4	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.724321	72	4	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.724357	72	4	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.724589	72	4	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.724625	72	4	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.724821	72	4	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.724857	72	4	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.725089	72	5	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.725143	72	5	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.725321	72	5	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.725375	72	5	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.725589	72	5	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.725661	72	5	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.725821	72	5	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.725875	72	5	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.726089	72	6	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.726125	72	6	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.726321	72	6	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.726339	72	6	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.726589	72	6	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.726643	72	6	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.726821	72	6	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.726893	72	6	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.727089	72	7	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.727179	72	7	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.727321	72	7	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.727357	72	7	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.727589	72	7	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.727625	72	7	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.727821	72	7	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.727857	72	7	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.728089	72	8	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.728143	72	8	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.728321	72	8	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.728375	72	8	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.728589	72	8	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.728661	72	8	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.728821	72	8	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.728875	72	8	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.729089	72	9	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.729125	72	9	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.729321	72	9	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.729339	72	9	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.729589	72	9	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.729643	72	9	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.729821	72	9	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.729893	72	9	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.730089	73	0	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.730179	73	0	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.730321	73	0	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.730357	73	0	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.730589	73	0	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.730625	73	0	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.730821	73	0	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.730857	73	0	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.731089	73	1	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.731143	73	1	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.731321	73	1	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.731375	73	1	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.731589	73	1	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.731661	73	1	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.731821	73	1	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.731875	73	1	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.732089	73	2	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.732125	73	2	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.732321	73	2	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.732339	73	2	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.732589	73	2	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.732643	73	2	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.732821	73	2	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.732893	73	2	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.733089	73	3	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.733179	73	3	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.733321	73	3	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.733357	73	3	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.733589	73	3	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.733625	73	3	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.733821	73	3	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.733857	73	3	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.734089	73	4	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.734143	73	4	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.734321	73	4	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.734375	73	4	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.734589	73	4	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.734661	73	4	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.734821	73	4	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.734875	73	4	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.735089	73	5	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.735125	73	5	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.735321	73	5	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.735339	73	5	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.735589	73	5	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.735643	73	5	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.735821	73	5	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.735893	73	5	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.736089	73	6	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.736179	73	6	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.736321	73	6	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.736357	73	6	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.736589	73	6	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.736625	73	6	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.736821	73	6	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.736857	73	6	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.737089	73	7	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.737143	73	7	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.737321	73	7	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.737375	73	7	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.737589	73	7	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.737661	73	7	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.737821	73	7	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.737875	73	7	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.738089	73	8	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.738125	73	8	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.738321	73	8	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.738339	73	8	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.738589	73	8	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.738643	73	8	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.738821	73	8	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.738893	73	8	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.739089	73	9	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.739179	73	9	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.739321	73	9	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.739357	73	9	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.739589	73	9	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.739625	73	9	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.739821	73	9	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.739857	73	9	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.740089	74	0	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.740143	74	0	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.740321	74	0	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.740375	74	0	1	4	3	1	1	0	2949	17	0	11.1352 	1	0.00398089
DL	0.740589	74	0	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.740661	74	0	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.740821	74	0	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.740875	74	0	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.741089	74	1	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.741143	74	1	0	5	3	1	1	0	2949	17	1	11.1352 	0	0
UL	0.741179	74	1	0	8	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.741321	74	1	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.741339	74	1	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.741589	74	1	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.741643	74	1	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.741821	74	1	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.741893	74	1	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.742089	74	2	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.742179	74	2	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.742321	74	2	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.742357	74	2	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.742589	74	2	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.742625	74	2	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.742821	74	2	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.742857	74	2	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.743089	74	3	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.743143	74	3	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.743321	74	3	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.743375	74	3	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.743589	74	3	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.743661	74	3	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.743821	74	3	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.743875	74	3	3	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.744089	74	4	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.744125	74	4	0	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.744321	74	4	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.744339	74	4	1	4	1	1	1	0	983	17	0	11.1352 	0	0.00388588
DL	0.744589	74	4	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.744643	74	4	2	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.744821	74	4	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.744893	74	4	3	4	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.745089	74	5	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.745179	74	5	0	5	5	1	1	0	4913	17	0	11.1352 	0	0.00695616
DL	0.745321	74	5	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.745357	74	5	1	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.745589	74	5	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.745625	74	5	2	5	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.745821	74	5	3	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.745857	74	5	3	4	2	1	1	0	1966	17	0	11.1352 	0	0.00298716
DL	0.746089	74	6	0	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.746143	74	6	0	5	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.746321	74	6	1	1	3	1	1	0	2743	16	0	11.1352	0	0
UL	0.746375	74	6	1	4	3	1	1	0	2949	17	0	11.1352 	0	0.00398089
DL	0.746589	74	6	2	1	4	1	1	0	3657	16	0	11.1352	0	0
UL	0.746661	74	6	2	5	4	1	1	0	3929	17	0	11.1352 	0	0.00596539
DL	0.746821	74	6	3	1	3	1	1	0	2743	16	0	11.1352	0	0
